28.0,7906.5,7.0,187.0,92.669375,22.0,83,0
12.0,1501.0,1.0,54.0,5.2775,22.0,84,0
1.0,9565.0,7.0,63.0,22.094375,5.0,85,0
4.0,2687.0,3.0,6.0,0.3275,3.0,86,0
1.0,58.0,1.0,1.0,0.024375,1.0,87,0
3.0,1034.0,3.0,3.0,0.069375,3.0,88,0
1.0,343.0,1.0,1.0,0.024375,1.0,89,0
1.0,183.0,1.0,2.0,0.0975,1.0,90,0
2.0,53.0,1.0,3.0,0.069375,3.0,91,0
1.0,543.0,2.0,1.0,0.024375,1.0,92,0
1.0,356.0,1.0,1.0,0.024375,1.0,93,0
3.0,1505.0,3.0,4.0,0.14,3.0,94,0
2.0,88.0,1.0,2.0,0.0475,2.0,95,0
3.0,220.0,2.0,8.0,0.21,7.0,96,0
1.0,190.0,1.0,1.0,0.024375,1.0,97,0
15.0,4005.0,2.0,29.0,2.149375,11.0,98,0
3.0,1170.0,4.0,2.0,0.0475,2.0,99,0
2.0,620.0,1.0,2.0,0.0975,1.0,100,0
19.0,7744.0,1.0,44.0,3.59,15.0,101,1
3.0,359.0,2.0,7.0,0.194375,6.0,102,1
3.0,541.0,3.0,3.0,0.119375,2.0,103,1
1.0,485.0,1.0,1.0,0.024375,1.0,104,1
6.0,2388.0,4.0,14.0,0.7275,7.0,105,1
4.0,3219.0,10.0,11.0,0.349375,8.0,106,0
6.0,7634.4,3.0,34.0,8.1275,8.0,107,0
2.0,922.0,1.0,5.0,0.409375,2.0,108,0
3.0,2087.0,2.0,3.0,0.069375,3.0,109,0
17.0,19875.0,8.0,79.0,5.374375,27.0,110,0
2.0,2363.0,1.0,3.0,0.119375,2.0,111,0
1.0,148.0,2.0,2.0,0.0975,1.0,112,0
1.0,9368.0,1.0,5.0,0.259375,3.0,113,1
14.0,5901.0,7.0,49.0,5.624375,18.0,114,0
10.0,3810.0,4.0,31.0,1.824375,13.0,115,1
6.0,3394.0,3.0,14.0,0.4775,10.0,116,0
2.0,972.0,4.0,2.0,0.0475,2.0,117,1
4.0,6361.0,4.0,5.0,0.109375,5.0,118,1
4.0,340.0,1.0,9.0,0.424375,5.0,119,1
3.0,46.0,1.0,3.0,0.069375,3.0,120,1
24.0,3433.0,1.0,73.0,5.544375,26.0,121,1
13.0,5478.0,2.0,148.0,23.11,33.0,122,1
13.0,10765.0,2.0,196.0,48.09,32.0,123,1
2.0,81.0,1.0,2.0,0.0475,2.0,124,1
5.0,447.0,2.0,9.0,0.374375,6.0,125,1
4.0,677.0,2.0,8.0,0.66,4.0,126,1
16.0,6003.5,8.0,116.0,9.74,31.0,127,0
24.0,8874.0,10.0,118.0,8.0975,33.0,128,0
20.0,1122.0,1.0,83.0,2.969375,33.0,129,0
18.0,3059.0,3.0,151.0,45.074375,27.0,130,1
20.0,3457.0,3.0,73.0,6.144375,25.0,131,1
10.0,1635.0,2.0,45.0,14.959375,9.0,132,1
5.0,812.0,1.0,9.0,0.224375,8.0,133,1
2.0,1205.0,1.0,4.0,0.39,1.0,134,1
1.0,1354.0,1.0,1.0,0.024375,1.0,135,1
1.0,1212.0,1.0,1.0,0.024375,1.0,136,0
1.0,2604.0,1.0,2.0,0.0975,1.0,137,0
3.0,143.0,1.0,5.0,0.209375,3.0,138,0
4.0,405.0,1.0,5.0,0.609375,1.0,139,0
3.0,665.0,1.0,15.0,4.784375,2.0,140,0
5.0,2449.0,4.0,15.0,2.684375,2.0,141,0
1.0,494.0,1.0,1.0,0.024375,1.0,142,0
9.0,1033.0,1.0,18.0,1.0975,9.0,143,0
8.0,1121.0,2.0,23.0,1.844375,10.0,144,0
2.0,35.5,1.0,3.0,0.069375,3.0,145,0
2.0,54.0,1.0,4.0,0.24,2.0,146,1
8.0,2280.0,2.0,37.0,1.669375,17.0,147,1
6.0,2532.0,6.0,23.0,0.744375,15.0,148,1
2.0,389.0,1.0,5.0,0.309375,2.0,149,1
1.0,826.0,4.0,12.0,0.81,4.0,150,1
7.0,624.3,3.0,23.0,1.544375,10.0,151,1
5.0,183.3,1.0,18.0,4.2975,4.0,152,1
4.0,722.0,1.0,22.0,2.7475,6.0,153,0
6.0,379.0,1.0,8.0,0.21,7.0,154,1
6.0,1340.0,2.0,10.0,0.2875,8.0,155,0
3.0,92.14,9.0,10.0,1.2375,4.0,157,1
2.0,304.7,1.0,7.0,0.294375,4.0,158,1
1.0,226.5,1.0,5.0,0.409375,2.0,159,1
4.0,484.8,2.0,7.0,0.144375,7.0,160,0
5.0,281.5,1.0,5.0,0.409375,2.0,161,0
4.0,1184.4,1.0,6.0,0.1775,5.0,162,0
4.0,834.3,5.0,7.0,0.594375,2.0,163,0
1.0,1625.8,6.0,5.0,0.209375,3.0,164,0
7.0,653.0,4.0,11.0,1.399375,3.0,165,0
2.0,26.0,3.0,3.0,0.119375,2.0,166,0
2.0,41.0,7.0,7.0,0.294375,5.0,167,0
2.0,43.0,8.0,9.0,0.524375,5.0,168,0
1.0,136.0,1.0,1.0,0.024375,1.0,169,0
2.0,63.0,1.0,4.0,0.14,3.0,170,0
3.0,235.2,2.0,3.0,0.119375,2.0,171,0
2.0,1512.0,3.0,4.0,0.24,2.0,173,0
2.0,2510.0,3.0,7.0,0.294375,5.0,175,0
1.0,1890.7,3.0,9.0,0.524375,5.0,176,0
2.0,154.8,1.0,5.0,0.409375,2.0,177,0
1.0,688.45,7.0,7.0,0.294375,5.0,178,0
1.0,570.4,2.0,6.0,0.3275,3.0,179,0
1.0,2169.3,2.0,1.0,0.024375,1.0,180,0
1.0,245.0,5.0,4.0,0.24,2.0,181,0
1.0,245.0,3.0,4.0,0.14,3.0,182,0
3.0,23.0,1.0,3.0,0.069375,3.0,183,0
3.0,41.8,2.0,4.0,0.14,3.0,184,0
5.0,37.0,1.0,7.0,0.144375,7.0,185,0
2.0,34.0,1.0,4.0,0.09,4.0,186,0
1.0,27.4,1.0,1.0,0.024375,1.0,187,0
2.0,19.0,1.0,3.0,0.119375,2.0,188,0
1.0,0.2,1.0,1.0,0.024375,1.0,189,0
27.0,1818.55,8.0,81.0,9.724375,26.0,192,0
1.0,2.0,1.0,1.0,0.024375,1.0,193,0
8.0,300.74,4.0,11.0,0.599375,6.0,194,0
1.0,19.94,1.0,1.0,0.024375,1.0,195,0
2.0,995.8,2.0,2.0,0.0475,2.0,196,0
3.0,146.8,5.0,5.0,0.109375,5.0,199,0
1.0,110.0,2.0,2.0,0.0975,1.0,200,1
1.0,196.3,1.0,3.0,0.219375,1.0,201,0
3.0,57.0,1.0,4.0,0.09,4.0,202,1
1.0,26.4,1.0,1.0,0.024375,1.0,203,0
5.0,47.5,1.0,7.0,0.494375,3.0,204,1
2.0,44.5,4.0,2.0,0.0475,2.0,205,0
1.0,28.2,1.0,1.0,0.024375,1.0,207,0
1.0,83.2,2.0,2.0,0.0475,2.0,208,0
2.0,158.6,3.0,3.0,0.069375,3.0,210,0
1.0,16.64,1.0,1.0,0.024375,1.0,211,1
3.0,131.46,3.0,4.0,0.09,4.0,212,0
1.0,5.0,1.0,1.0,0.024375,1.0,213,0
1.0,30.0,1.0,1.0,0.024375,1.0,214,0
1.0,25.0,1.0,1.0,0.024375,1.0,215,0
1.0,4.99,1.0,1.0,0.024375,1.0,217,0
1.0,89.98,2.0,3.0,0.119375,2.0,218,0
2.0,111.96,3.0,4.0,0.09,4.0,219,0
2.0,1985.0,5.0,2.0,0.0475,2.0,220,0
5.0,18113.0,8.0,32.0,6.16,6.0,221,0
2.0,1601.0,1.0,3.0,0.069375,3.0,222,0
1.0,8709.0,3.0,14.0,1.7775,4.0,224,0
1.0,25393.0,8.0,18.0,7.8975,1.0,225,0
1.0,3889.0,4.0,7.0,0.194375,6.0,226,0
2.0,12595.0,5.0,52.0,25.86,6.0,227,0
3.0,23667.0,4.0,8.0,0.41,4.0,228,0
3.0,21458.0,5.0,47.0,11.044375,9.0,229,0
4.0,19779.0,1.0,52.0,15.71,10.0,230,0
5.0,946.0,1.0,10.0,0.7375,5.0,231,0
2.0,1981.0,1.0,19.0,3.049375,5.0,232,0
5.0,249.5,1.0,26.0,1.6775,11.0,233,0
2.0,970.0,1.0,2.0,0.0475,2.0,234,0
5.0,155.0,1.0,5.0,0.309375,2.0,235,0
10.0,1012.0,1.0,22.0,0.6475,15.0,236,0
11.0,3884.0,3.0,37.0,2.169375,16.0,237,0
2.0,2385.0,1.0,3.0,0.069375,3.0,238,0
23.0,3293.0,4.0,81.0,7.024375,25.0,239,0
12.0,4060.0,2.0,37.0,4.419375,10.0,241,0
27.0,14567.0,8.0,128.0,24.71,24.0,242,0
25.0,13132.0,6.0,105.0,6.184375,28.0,243,0
16.0,7935.0,5.0,52.0,4.46,14.0,244,0
25.0,20196.0,5.0,110.0,26.4375,22.0,245,0
8.0,2442.0,5.0,13.0,0.569375,7.0,246,1
8.0,2793.0,1.0,13.0,0.819375,7.0,247,1
32.0,23019.0,7.0,116.0,8.34,32.0,251,1
17.0,19745.0,5.0,54.0,3.6275,18.0,252,1
9.0,5420.0,5.0,20.0,1.25,10.0,253,1
7.0,12384.0,5.0,12.0,0.71,6.0,254,1
11.0,1098.0,2.0,27.0,2.169375,11.0,255,1
5.0,237.0,2.0,13.0,1.569375,4.0,256,0
22.0,1167.5,3.0,82.0,7.6475,19.0,257,1
15.0,1572.0,1.0,36.0,3.24,11.0,258,1
22.0,6145.0,4.0,105.0,12.134375,28.0,259,0
10.0,3015.0,2.0,49.0,11.874375,11.0,260,1
27.0,8160.0,10.0,150.0,21.2375,26.0,261,1
11.0,4285.0,14.0,19.0,1.799375,9.0,262,0
2.0,1135.0,2.0,3.0,0.069375,3.0,263,1
3.0,2319.0,2.0,4.0,0.24,2.0,264,0
8.0,1471.0,4.0,30.0,1.7875,13.0,265,0
11.0,4164.0,2.0,54.0,7.8275,13.0,266,1
15.0,4566.0,3.0,42.0,2.6975,18.0,267,1
13.0,5557.0,2.0,37.0,3.119375,14.0,268,0
14.0,3450.0,1.0,30.0,1.0875,18.0,269,1
14.0,6860.0,3.0,42.0,1.8475,20.0,270,1
16.0,24133.0,9.0,119.0,22.424375,21.0,271,1
11.0,481.2,3.0,36.0,3.34,11.0,273,1
11.0,9201.0,3.0,19.0,0.949375,11.0,275,1
1.0,462.0,1.0,1.0,0.024375,1.0,276,1
8.0,1986.0,1.0,29.0,14.299375,3.0,277,1
14.0,5054.0,1.0,82.0,14.0975,16.0,278,1
1.0,648.0,2.0,3.0,0.119375,2.0,279,1
4.0,5763.0,5.0,19.0,1.249375,8.0,280,0
2.0,1030.0,2.0,3.0,0.119375,2.0,281,1
11.0,914.4,2.0,29.0,2.749375,13.0,282,1
4.0,1043.0,3.0,10.0,0.2375,9.0,283,1
1.0,2151.0,1.0,1.0,0.024375,1.0,284,1
2.0,3494.0,2.0,10.0,0.9875,3.0,285,1
5.0,3657.0,3.0,23.0,1.244375,12.0,286,1
5.0,4555.0,3.0,16.0,1.34,6.0,287,1
12.0,11884.0,6.0,34.0,1.8275,15.0,288,1
7.0,8974.0,3.0,15.0,0.534375,10.0,289,0
1.0,2121.5,2.0,2.0,0.0975,1.0,290,1
3.0,4002.0,4.0,8.0,0.41,4.0,291,1
3.0,6598.0,3.0,8.0,0.36,5.0,292,1
1.0,373.0,2.0,1.0,0.024375,1.0,294,0
3.0,4777.0,1.0,5.0,0.159375,4.0,295,1
5.0,2133.0,4.0,43.0,7.569375,8.0,296,1
5.0,656.0,1.0,8.0,0.26,6.0,297,0
6.0,642.0,1.0,7.0,0.244375,5.0,298,0
3.0,8130.0,7.0,11.0,2.449375,2.0,299,0
1.0,10.0,2.0,2.0,0.0475,2.0,300,0
1.0,12.0,1.0,3.0,0.219375,1.0,301,1
1.0,14.0,3.0,3.0,0.119375,2.0,302,1
1.0,43.0,5.0,6.0,0.6275,2.0,303,1
3.0,49.0,3.0,7.0,0.244375,5.0,304,1
2.0,35.0,3.0,7.0,0.444375,4.0,305,0
1.0,13.0,1.0,1.0,0.024375,1.0,306,0
1.0,55.0,2.0,5.0,0.409375,2.0,307,1
2.0,27.0,2.0,6.0,0.3275,3.0,308,1
2.0,49.0,9.0,9.0,0.274375,7.0,309,1
1.0,45.0,6.0,8.0,0.51,4.0,310,1
2.0,165.0,8.0,9.0,0.524375,5.0,311,1
1.0,39.0,1.0,1.0,0.024375,1.0,312,1
2.0,15.0,3.0,4.0,0.09,4.0,313,1
1.0,12.0,2.0,2.0,0.0475,2.0,315,1
3.0,26.0,4.0,5.0,0.259375,3.0,316,1
2.0,19821.0,4.0,4.0,0.09,4.0,317,0
1.0,13.0,1.0,1.0,0.024375,1.0,318,1
1.0,159.3,2.0,6.0,0.1775,5.0,320,1
2.0,307.4,3.0,5.0,0.159375,4.0,321,1
1.0,138.2,3.0,3.0,0.119375,2.0,324,0
4.0,647.0,13.0,9.0,0.224375,8.0,331,0
3.0,322.0,6.0,5.0,0.409375,2.0,333,0
2.0,906.0,8.0,15.0,1.234375,6.0,334,0
4.0,369.0,6.0,10.0,0.4375,6.0,335,0
6.0,486.0,6.0,8.0,0.16,8.0,336,0
1.0,21.0,1.0,1.0,0.024375,1.0,337,0
2.0,51.99,1.0,2.0,0.0975,1.0,339,0
1.0,68.99,1.0,3.0,0.219375,1.0,340,0
5.0,154.98,1.0,10.0,1.9875,2.0,341,0
1.0,1113.0,3.0,4.0,0.14,3.0,342,0
1.0,1075.6,4.0,6.0,0.3275,3.0,343,0
1.0,576.0,4.0,5.0,0.309375,2.0,347,0
4.0,944.0,1.0,38.0,1.7975,18.0,348,0
1.0,1608.0,2.0,2.0,0.0475,2.0,349,0
1.0,575.0,2.0,4.0,0.39,1.0,350,0
1.0,116.0,1.0,1.0,0.024375,1.0,352,0
1.0,633.8,3.0,5.0,0.159375,4.0,361,0
1.0,240.0,3.0,16.0,6.24,1.0,369,0
1.0,47.0,1.0,3.0,0.119375,2.0,370,0
2.0,10000.0,5.0,5.0,0.409375,2.0,371,0
4.0,499.7,3.0,6.0,0.3275,3.0,372,0
1.0,4.97,1.0,3.0,0.219375,1.0,373,0
1.0,34.27,1.0,1.0,0.024375,1.0,374,0
1.0,21.0,1.0,1.0,0.024375,1.0,375,0
5.0,84.9,1.0,5.0,0.159375,4.0,377,0
3.0,177.8,2.0,7.0,0.344375,4.0,378,0
9.0,813.7,4.0,39.0,7.224375,7.0,379,0
4.0,43.0,1.0,7.0,0.194375,6.0,380,0
1.0,99.8,2.0,1.0,0.024375,1.0,381,0
1.0,334.0,4.0,5.0,0.159375,4.0,382,0
1.0,874.0,3.0,2.0,0.0475,2.0,383,0
1.0,335.0,1.0,1.0,0.024375,1.0,384,0
4.0,107.0,3.0,9.0,0.974375,3.0,385,0
7.0,2025.5,2.0,11.0,0.999375,5.0,386,0
5.0,187.0,1.0,9.0,0.424375,5.0,387,0
5.0,268.0,2.0,9.0,0.424375,5.0,388,0
8.0,221.0,2.0,16.0,0.89,7.0,389,0
1.0,57.0,2.0,1.0,0.024375,1.0,390,0
1.0,112.0,2.0,1.0,0.024375,1.0,392,0
3.0,138.0,1.0,4.0,0.09,4.0,393,0
2.0,479.4,2.0,6.0,0.3275,3.0,394,0
1.0,85.0,1.0,1.0,0.024375,1.0,396,0
1.0,6874.0,5.0,15.0,1.334375,5.0,397,0
1.0,75.0,1.0,1.0,0.024375,1.0,398,0
1.0,508.0,1.0,1.0,0.024375,1.0,399,0
1.0,1556.0,1.0,3.0,0.219375,1.0,400,0
1.0,376.0,1.0,1.0,0.024375,1.0,401,0
1.0,104.5,1.0,1.0,0.024375,1.0,402,0
2.0,915.0,4.0,4.0,0.14,3.0,403,0
3.0,105.0,7.0,9.0,0.374375,6.0,404,0
1.0,5.0,1.0,1.0,0.024375,1.0,405,0
3.0,356.0,7.0,10.0,0.3875,7.0,406,0
3.0,44.0,1.0,5.0,0.159375,4.0,407,0
3.0,537.0,5.0,18.0,1.2475,8.0,408,0
2.0,346.0,8.0,11.0,0.349375,8.0,409,0
1.0,168.0,6.0,8.0,0.26,6.0,410,0
2.0,436.0,9.0,13.0,0.619375,7.0,411,0
2.0,420.0,6.0,10.0,0.3875,6.0,412,0
2.0,1500.0,7.0,12.0,0.61,7.0,413,0
1.0,4.99,1.0,1.0,0.024375,1.0,414,0
3.0,101.98,4.0,3.0,0.069375,3.0,415,0
4.0,44.94,6.0,6.0,0.1775,5.0,416,0
1.0,6.0,1.0,2.0,0.0975,1.0,417,0
3.0,44.1,1.0,3.0,0.069375,3.0,420,0
2.0,131.3,2.0,7.0,0.494375,3.0,421,0
1.0,48.0,1.0,2.0,0.0475,2.0,422,0
2.0,50.0,1.0,2.0,0.0475,2.0,423,0
1.0,84.0,1.0,1.0,0.024375,1.0,424,0
1.0,8.0,1.0,2.0,0.0975,1.0,425,0
1.0,11.4,1.0,1.0,0.024375,1.0,426,0
1.0,43.0,1.0,1.0,0.024375,1.0,427,0
4.0,986.0,2.0,11.0,0.399375,7.0,428,0
4.0,94.0,1.0,13.0,0.619375,7.0,429,0
3.0,183.0,2.0,3.0,0.069375,3.0,430,0
2.0,180.0,1.0,2.0,0.0975,1.0,431,0
6.0,658.0,1.0,13.0,0.569375,9.0,432,0
1.0,90.0,3.0,1.0,0.024375,1.0,433,0
1.0,150.0,1.0,2.0,0.0975,1.0,434,0
3.0,135.6,3.0,5.0,0.159375,4.0,435,0
7.0,213.5,2.0,17.0,0.594375,11.0,436,0
9.0,414.3,3.0,26.0,1.5775,13.0,437,0
2.0,83.0,1.0,11.0,1.449375,2.0,438,0
1.0,23.0,1.0,1.0,0.024375,1.0,439,0
6.0,221.0,1.0,14.0,0.4275,10.0,440,0
1.0,53.0,1.0,1.0,0.024375,1.0,441,0
8.0,1784.3,5.0,20.0,0.75,12.0,443,1
1.0,94.8,1.0,1.0,0.024375,1.0,444,0
1.0,15.99,1.0,1.0,0.024375,1.0,445,0
1.0,20.0,1.0,1.0,0.024375,1.0,447,0
2.0,599.0,2.0,8.0,0.51,4.0,448,1
3.0,1610.5,2.0,13.0,0.869375,6.0,449,0
2.0,484.0,4.0,11.0,0.699375,5.0,450,0
4.0,159.6,2.0,6.0,0.4275,3.0,451,0
2.0,5990.0,7.0,15.0,1.484375,6.0,455,1
7.0,2386.0,1.0,18.0,0.8475,10.0,456,0
2.0,407.99,2.0,4.0,0.24,2.0,457,0
1.0,103.76,1.0,3.0,0.119375,2.0,458,0
1.0,75.0,1.0,1.0,0.024375,1.0,459,0
2.0,190.0,1.0,3.0,0.119375,2.0,460,0
1.0,121.0,1.0,2.0,0.0475,2.0,461,0
1.0,12.0,2.0,2.0,0.0475,2.0,462,0
1.0,24.0,2.0,4.0,0.19,2.0,463,0
1.0,120.0,1.0,3.0,0.069375,3.0,464,0
2.0,130.0,4.0,7.0,0.194375,6.0,465,0
2.0,984.0,2.0,5.0,0.409375,2.0,466,0
3.0,798.0,1.0,13.0,2.519375,3.0,467,0
3.0,2171.0,2.0,74.0,25.6775,8.0,470,0
3.0,4726.0,1.0,4.0,0.09,4.0,471,0
2.0,5698.0,2.0,21.0,3.099375,6.0,472,0
3.0,11367.0,3.0,25.0,3.784375,8.0,473,0
3.0,24076.0,4.0,39.0,6.274375,11.0,474,0
1.0,613.3,1.0,7.0,0.644375,3.0,475,0
24.0,26120.2,17.0,172.0,107.71,18.0,476,0
5.0,1702.0,2.0,5.0,0.109375,5.0,477,0
3.0,7592.4,7.0,22.0,0.9975,11.0,478,0
4.0,366.0,1.0,13.0,2.019375,5.0,480,0
2.0,3734.4,5.0,8.0,0.31,5.0,481,0
22.0,4963.0,1.0,52.0,2.81,22.0,482,0
10.0,1611.4,2.0,29.0,1.949375,12.0,484,0
9.0,1000.9,2.0,27.0,2.069375,11.0,485,0
5.0,498.0,2.0,7.0,0.144375,7.0,486,0
2.0,213.1,2.0,2.0,0.0475,2.0,487,0
6.0,665.0,1.0,13.0,0.569375,9.0,488,0
3.0,486.7,2.0,6.0,0.2275,4.0,489,0
2.0,54.9,1.0,2.0,0.0475,2.0,490,0
2.0,402.5,4.0,7.0,0.494375,3.0,491,0
4.0,1089.0,6.0,12.0,0.41,9.0,492,0
1.0,5.0,1.0,1.0,0.024375,1.0,493,0
23.0,6983.8,6.0,98.0,14.5475,25.0,494,0
1.0,20.0,1.0,1.0,0.024375,1.0,495,0
1.0,13.0,1.0,1.0,0.024375,1.0,496,0
1.0,70.0,2.0,3.0,0.069375,3.0,497,0
1.0,143.5,1.0,3.0,0.119375,2.0,498,0
4.0,898.0,2.0,4.0,0.24,2.0,499,0
1.0,34.0,1.0,3.0,0.219375,1.0,500,0
3.0,2464.8,5.0,9.0,1.224375,3.0,501,0
1.0,58.4,1.0,2.0,0.0475,2.0,502,0
4.0,1102.4,9.0,21.0,1.049375,9.0,503,0
2.0,76.0,1.0,4.0,0.09,4.0,504,0
8.0,44.6,3.0,12.0,0.56,8.0,505,0
8.0,846.1,1.0,18.0,0.9975,8.0,506,0
2.0,903.0,1.0,3.0,0.119375,2.0,507,0
2.0,358.0,3.0,6.0,0.1775,5.0,508,1
1.0,560.0,7.0,12.0,0.61,6.0,509,0
2.0,259.0,1.0,8.0,0.36,5.0,510,0
1.0,455.0,1.0,6.0,0.4775,2.0,512,0
1.0,159.2,1.0,1.0,0.024375,1.0,513,0
1.0,4.0,1.0,1.0,0.024375,1.0,514,0
1.0,17.0,1.0,2.0,0.0475,2.0,515,0
6.0,2093.0,1.0,33.0,2.444375,12.0,516,0
5.0,463.0,1.0,9.0,0.274375,7.0,517,0
1.0,837.0,2.0,2.0,0.0975,1.0,518,0
2.0,1291.0,3.0,3.0,0.119375,2.0,519,0
1.0,944.0,7.0,9.0,0.524375,4.0,520,0
3.0,1269.0,1.0,15.0,0.784375,8.0,522,0
5.0,1014.0,6.0,14.0,0.5275,9.0,523,0
1.0,29.99,1.0,1.0,0.024375,1.0,524,0
9.0,4990.0,1.0,28.0,2.71,14.0,525,0
2.0,463.5,5.0,11.0,0.449375,7.0,526,0
1.0,273.0,4.0,7.0,0.244375,5.0,527,0
1.0,12.0,1.0,1.0,0.024375,1.0,528,0
1.0,1815.0,1.0,1.0,0.024375,1.0,529,0
2.0,145.0,1.0,2.0,0.0475,2.0,530,0
4.0,973.0,2.0,8.0,0.36,5.0,531,0
2.0,1204.0,2.0,7.0,0.644375,3.0,532,0
3.0,65.0,2.0,3.0,0.219375,1.0,533,0
1.0,12.0,2.0,2.0,0.0975,1.0,534,0
4.0,7207.34,3.0,5.0,0.259375,3.0,535,0
3.0,97.84,2.0,4.0,0.09,4.0,536,1
1.0,7.0,2.0,2.0,0.0975,1.0,537,0
2.0,556.0,1.0,3.0,0.219375,1.0,538,0
29.0,9152.0,5.0,191.0,81.824375,22.0,539,0
2.0,16131.0,4.0,28.0,5.66,6.0,540,0
7.0,680.0,1.0,15.0,0.634375,10.0,541,0
3.0,64.0,2.0,7.0,0.344375,4.0,542,0
4.0,1511.3,1.0,69.0,80.099375,3.0,543,0
4.0,407.5,3.0,32.0,7.01,8.0,544,1
2.0,13.0,3.0,3.0,0.069375,3.0,546,0
7.0,3001.2,1.0,10.0,0.3875,6.0,547,1
2.0,11.0,1.0,3.0,0.119375,2.0,548,0
